name,spectrogram_code,melspectrogram_code,MFCC_code
Group03_Song02_Vocals.mp3,870f70a16ecf6e5262e631d95a72783764d4394b933464cb78959e6e68b1386a,8f4c8f4c8f44aa549ad47ad572f5727270f158b952a952ab52ab52ab54aa74aa,83858ad48f448f478d4b1d4b766f7b4f799d7199747874b870b870b870a270e1
Group03_Song03_Full.mp3,981a7b8771c54c28af814e3ae0fd0df182a143d0f40d3f8ec6350efb37e141fb,b22eb22db2259225b625b225b265b245b645b645b645b745b74db74da64db255,f2e5f3c1f781f7e1b3df33df2dda7ffa69544c160c280c380c1c0c344d0a1b82
Group03_Song03_Music.mp3,974768b08e8d33f2cc147fb3b3400cbef3440c92f2e52d3ed2e30999b66449db,934d934d9345b365b364b364b264b264b265b245b245b245b265b665b66db66d,b66cc245ce5f8e0982858c8f0d1c0f3e372733e13bf431f231f271f079f06c72
Group03_Song03_Vocals.mp3,b81a1b8771e54c0837814c3a74fd0df316a163d0748d2b9a56b5ae7b71c9c47e,b03ab032b0b492b5d6a1f281768174456d456d4d7d4d4d694d6b4f5b4bd34bd1,f2a1f2a1b2e1f3f5f3f673d673d6695a4d564d1e4c2e0c280c0e0c0e0f8a0f8b
Group03_Song04_Full.mp3,944d5fbfe8827ed7e11269cecb126332f0b26b5bc092776a8912524de992136d,906d90ed90e590e5b0e5b0c5b0e490e498c89f481f380f3a0fba6fba6fba6fb2,89128012c002e002e048724963496b496fcd2ccd3efd1efd1ffd1f7d1f7d1d3f
Group03_Song04_Music.mp3,e1421fbda0804f5e90246bb3962c6bed960c77af8a5476b38d0c77d38d2c7256,b142b142b142b142b152b152b152b112b9729f3a1fba1fba1fba0fba0fba0fbb,860884008000b0a2b0a370a361a369a369f36b576f5e4f5e5f5e5d7e5d7d5f7d
Group03_Song04_Vocals.mp3,966d69b28acc72927992795a6b12633275b26b5a74b2714a6a66db6d70929369,96ed96ad96ad96ad96a594a596a596a596e99ac98b096b1b691b691269526952,8e4d9e8d9ecd9e4d9f49996b59aa736a6f22655670b261b661b261b261326132
Group05_Song1_Full.mp3,a0106f2ed5ab3c707bca543cd2a33f7f5c9a61635b9c494b54e215347b965c05,a2a0a2a2aaa28a8a8a9e0b9e1f1c1d1d755575717571756175616d634d734f77,df8adf8adfcafbcbf1e3e1eb275d27ff2575143c1c1c1c1c003420642074203d
Group05_Song1_Music.mp3,ab564d27d6992e6ed2885d7fd4a15eb9d5a3560ed4a1161cd4a3492ed6a1482d,aadaaad2aad2a9d2a5d2b551955555656d256da56d29b929512d5d2555355515,d481d291d091d298d294949e1a5c1e5e2f5e2f6e2d672d672d6e2d6e29672963
Group05_Song1_Vocals.mp3,82a02fdc29671d912b5ad4aa45622d555e9a61651b9c29555deab7556f567447,c0a0c2a28aa28a8a8a9e0b9e0f9c1f1d355d75717571757135732d732d730ff6,88158a8a98aac14ba165616765776757753556b85e985e9854a876c476d576de
Group05_Song2_Full.mp3,80024022bffd58d50ffd7822d1327ffdd8877f0d007a2e2cd81b3beb053b7862,a620a220b2229232923292f293f21bf11bb91bb91f3d1d2d1d2d2f3d6b3d6f3d,807b8459effdaf7dbf7daf7d3fdd7fbd5f0570a2708250825082508240826282
Group05_Song2_Music.mp3,9ff94064b0125d4f82007df2c6c777b0a44e5bf1a40e7232c826765f88e57f9b,93399339b331b333b333b333b13393339333933293329332b332b33233723372,80028006e4c2a682b610b73033305bf17bf15fbd7def5dff4eef4aed426c4264
Group05_Song2_Vocals.mp3,800277fa077d7ad12ffdca2a91306ffd58816f0c19592eac5bd93b624519b066,a402a402a002b202928292d25ad25bf85ff97fb97dbd6d2d6d0d6f1d6f1d6f0d,910990018105855da57d2f2f6eef6e6f664f5aa05a825a827a927bd27bd27bd2
Group05_Song3_Full.mp3,81146bfefe813feb7f2050ebf0837ea86a2825bb7ea12ff0698304b0ab987443,955795569454855481548154a154ad5c2dbc29ac29ac69bc78bc7cfc7cfc7ebc,a100fb00fe00fe80fe00b700be5054fb0bfb40ff00ff01ff01ff01ff03fe0b7e
Group05_Song3_Music.mp3,82406faf81163bf8d5033e7ca720d45383c47a3de9a234fd79217fa0819e7e71,9554955495549554855485548554855ca15ca9fca9fca1fce1fce8fc68fc69fc,810481019004944496009503d09b50fd2aff6afe2ffa3ef82ef87ae97feb7deb
Group05_Song3_Vocals.mp3,81577af87e832ee96fa4d0c3d0c17fa86a2885837ec92f307ecb80947a68f487,80578057c057c05582550b542b742f7c2fa82fa83baa7faa7e2b7e237ea27ea2,8009c001d405d502d5a205a62fb43fb25afb52fb7a5d2a5d2afd6afc2afc6bb8
Group05_Song4_Full.mp3,a6aa2b17d37a6d555dfb255494297f57e1803abb6dc411e0653169d5ee2b0304,c22ac22ac02ae808ed08cdc0cdc0cdd0ecf2fcf6bcf6a4762476347f14fb15fb,ddead5aad5ead23a962a93fb1bfa3ff23a352e1521442144200524156fd729d5
Group05_Song4_Music.mp3,feaa5bb7c4aa3b54c5013b5545d84445bb7e2a958aaa15d445f32715cde028be,ecaaec2aec2acc2acc6acc6acd6ace62de62d672d63196319677907710751075,c4abc4aac4aac4aac488840495c76fc9797519753b773b763b566f556e152a15
Group05_Song4_Vocals.mp3,80152948bb724cff7dff840491297ff7e585923b7dc4d22b6404ddf37a1b8300,922f922dd201f2017b803b801fc06dd06df72cf724f6647e647e657a25ea2dea,ffcb91c1fff7de3fda3bd27b5a327a3f221a2d1c05c405c004c900886def00c5
Group07_Song1_Full.mp3,8e54573ba9cf6ad5b1a85d33b0cc4d139669699396ac0db3f1c86dbb96446230,aa54aa54ab5cb1ccb1ccb8dca8d4a8dca8dcb8ccb9ccb0ccb2ccaadcaaccaacc,90c8904990cc8149e980e9922d966d1a6f565756563556355ef57eb77733573a
Group07_Song1_Music.mp3,a8fc5703b0fc4d03a2fc5d2392cc693397cc683397cc693396886b7794886b73,a8dca8dca8dca8dca8dca8dca8dca8dca8dca8ccb8ccb8ccb8ccb8ccb8ccbacc,90cc96cc92dca2fcaa7c687c69546c137c835da35d8357a35723572357235723
Group07_Song1_Vocals.mp3,8e14573be94372f5798a167070ed8d9b5139af9b51288f89716aadb95266e284,8e568e56d328512b51eb54c32cd7a8d528e531a971a957aa569a4e966b5c6b4d,e080e9018982c90be982e9838cc61f7b12fc527c567c167d16fd36fd16fd167c
Group07_Song2_Full.mp3,a5016fcfd2d2127decf83dfcc2df5a704f9212c05b325f0858fc52fad80c1874,a120a922ad92ed9aa97aa96aa96aa96aa96aa96aad6aad4aad6aa96aa96aad69,c85ad290d29090d29290b068b8143df82d2c2d2f2d2f276f276f2f6d2f6d6ded
Group07_Song2_Music.mp3,ad256d69d2925db6d25956b6d8595296d2585696da4854b6da5412fdd89616d1,ada2ad22ad22a96aa96aa96aa96aa96aa96aa96aad6aad6aad2aad2aad2aad2a,d212d210d210d29092d0929e36a632863fae3dee2d6e2ded2de96de96d696d69
Group07_Song2_Vocals.mp3,92015f96ad49a56d68fa29e84e97b8684f96b8494737bb085cfaf0513d2a587c,a169a36a4792479e479d21fdb13550a152a938e93cf97c57585638723972ad69,a148c8d1b200e94ad294ad69da163d69321656bd17bf47f216a717a617a757ae
Group07_Song3_Full.mp3,80a37f5e810253a3ae5c7b3cbb590483fe493f4cde782e547bfc41a34e503354,958395838d512a596a796a798eb594a58ca9ccc949d909d19bd697969716b73a,9d50ee79bf58be50abd5a54e008701a300a640a340ab51ab5fab7fab5d8f7e4c
Group07_Song3_Music.mp3,aed95126b4d16b2e9ce9271cd8e226cfd1b3264dc3353c6cc1b37644c5513aac,9c919c918c918c918c918c918dd19dd19dd19dd39dd39d939d939d939d919d99,91a3c8e1d8f1bce1beec2edd2659265f271f271f631e43364b264b264922592a
Group07_Song3_Voclas.mp3,80a33e5c812253996f5c7e782b5994a26e491f646e792ed47afc81a36e6c9356,95839582a1486a586a786a7d5aad56a54ead48ed48c94bdd1ad69696b716b72e,810668d1810a9506c8d1b52ad2976f2953b456a97e695eb17e997fb93e893e5c
Group07_Song4_Full.mp3,88734077d6a0721c77645c629da67589f21e7f087f1c7f0863e47d00fbc45cd8,a2e5a2e582e582e483e582e582e582e582ec8bec8aec8aad8aad9aaf9aee9aee,92e4ffe4f784ffa8ffa0fd8069813f412ad5005f087f007f003f007f227f007b
Group07_Song4_Music.mp3,aa5577fcd4835cf2f7a85003d7b851139eef4108f2af4c20d7ea54a1d2fe5c00,aae5aae582e582e582e582e582e582ed82ed82ed82ed82ed8aed8aec9aec9aec,d0ecd5aad689d590d400d9004011417129576a572a572ee72f772f7e3b7d277d
Group07_Song4_Vocals.mp3,80bb0023ebc4221d7f441ffa9d866489551cafc37f58ff8063f43d027a4515fb,a0af80bfc05e5174796c7b6d3be93f513f503f502f600fa91ea31ca31c8394d2,fd177fe8f756dde3e7fc3fd0c9bb367162bc1033003b001f000f003f002f50ab
Group08_Song1_Full.mp3,803653ffff0005f17e8628bb7f007fa47c0f7d433f0b68e0789578f07800747a,8f0e8f8e978ed685d695d6958a958a968a9a8b4a974a954ad76ad6aac28aca95,fe02fe00fc00fc00ff00fe80f0816c9001ff01ff01ff01ff01ff01ff03ff02ff
Group08_Song1_Music.mp3,80954bdfbf0027a2ff2b35b77e807d523f0b522c3c275570ad2b65e83d0150e6,869e869e869e969e9e9e9e9a9e9a8e9e868e868e868e86869696969296929e9a,bf02bd00bc00fe00fe02fd00d051151802ff03ff00ff00ff42ff42ff42ff43ff
Group08_Song1_Vocals.mp3,872e70e26f89e87c74d48b4b870d6ba554fe2953574a68ac70d59b8170f6255a,ad2bad2b952b554554d552956a952a94aad2a95a954a556a556a55aa6aaf6ad5,807ed68c8e94c68d1d096b856d29697169696b73976ad47e907eb476317270f0
Group08_Song2_Full.mp3,885b1f118fe8700377f2708fcf6866a375b47485b6966901706e6be96c9e6187,8f798f798f798d7c8d7c8d788d788d788d788d788d688d388d288d288d688d68,8c7ecbfa8bfacbf08be8c3ed25e87287349f30157016781b6809741574177417
Group08_Song2_Music.mp3,805f7f81bfd000fffe0160b7fff878858f707425cd6c6b008e784d61ea0a07f0,8f798f798f798f788d788d788d788d788d788d788d688d688d288d688d688d68,9e309f78dfd0ffd0dfd0af758b7e6005000f20bf00ef01ff602f102f700f700f
Group08_Song2_Vocals.mp3,9e3843d4092df41f61f2faca482d373b709631ee36967f6b7086fae84584600f,8c488c68c96dcc3454b644b16ba9b69b36db735b6157659621b273a972c952d7,b417ca268d2b4a65afe84be90fe843fd25987004f4977017794b701f75d457d0
Group08_Song3_Full.mp3,e09a1d67a4641bdf8d6552fa8d2552da0d65525a0d6552db1d6542df0fe5405f,e8aae8a0af80bf80bf80bfe0ffe0fe78fe10fe017f015f005e405d505f505fc0,ad64ad25a525a405a608d26852ba5a8a5a9a5a9a58da599b59db59db59db59db
Group08_Song3_Music.mp3,fa1a0d25a7e41a5fa5a45adfade452dfad2052daade452df8de0105f8d2000cf,bea8bea0afa0af80bf80bf80ff80ff80ff80ff80ff807f005f405f405f405f40,a520a5e4a524a5e4a6e0d2de5a9f5a8a5a9b5a9b5a5b585b585b595b59135917
Group08_Song3_Vocals.mp3,e0ba1fc5f81f0fc05f41b880470fbdf01fc5782b1f550fe05f51a0ae1f45c03d,e0a3e0a354071f541fc41fe00bf8c078dc1f5c1f7c0f7c073bc21ff817f851f0,e01ac21fa0b6501fa03f78793c7839f11f411fc01ff40fc10fe21fe71fe01fe0
Group08_Song4_Full.mp3,a08a7ba6dd650458dff52112ff5524d1dbef0145ff2c21656fd6004d3fe04b09,8a689a289e289eaa9faa9fbabeb2ae51ae51be599e499648d60ad51ad5108d55,df74fffcdfef9f79945d8015002b00c32083009a009a238e238e3bda3fea7bb6
Group08_Song4_Music.mp3,aaab5b0e95736a85dd5824a3df5401a3ff55013dfdd5106bdf544065f790104b,beaa9ea89ea89ea89ea89eb89eb89e389e789e789e5896589650975097509750,d754df549d7d9579957fc02b00fb00fa249626a32a836a876a9c6b1c6b0c7b0e
Group08_Song4_Vocals.mp3,94107be7aa2d94da6aa5e4127b6b3e5143aeae5555aaaa554ff6a0086fe58b08,88458845db2e51aa55ba75ba2dd32fd5ae55ae45be49164a548a55ba6d9a2995,8a052bb9802ead99ba0dac955a283ed5415554d6516a51ea61f575d255ea75fb
Group09_song1l_vocals.mp3,ad0a26d113e55c2a3eeddc3ac2a55d7e51b3a56d5c3149645a99a75559299781,a7cba7c9e685d495d49554ad72ad7aad382e3d7a0d7a0d7a097a097009721974,dba5dba5dbe5daa5c16dc3ed056e5d6a5c3a5c1a7c1a7c12341a2c1a24582659
Group09_song1_full.mp3,a68a26dba1f55c3ebdfd5922f2cd496a5135496c5c315b6f148359491931d9a4,a6cba6cba691b691b691b69db6ad32ad364a354a355a355835783170397039f4,b4d590b5c9b5c9b5c977c96ddb6d4f6a4d2a560a768a368a360a369a265a264a
Group09_song1_music.mp3,86f97f6ffd14635dc9146365bd5a49e4265c48922bce681007ef598e8d70692c,a6d9b6d9b6d9b6d9b6d1b6c1b6c1b6c1b6c1b6c1b6c1b649b449b401b411b411,a55a8d30ed16fd32d994c1b0dc954ab24ab502ed32cd3649364b36eb12eb13eb
Group09_song2_full.mp3,9f8f0be2e26274d9c3263499d56a70546ce1032e6bbb7976f49117486366786c,8b068b06cb22cb20cea1c6a1e688f688f688f6c5f6c4f6a4f6acf6acf4a8fce0,e7e0e060ea66c0268266b02e303e32dd32d530993c991dd90ddb0fdf0f9f0fb7
Group09_song2_music.mp3,f81e47f7912d3ade852b7a66b2d109ea972c78f5858e1251cd82587599992656,f624f604f600f600d600d700cf00cf81cf81cf85cf85cfa5cfa5cfa5cfa5cfa5,8781870994ac920d926d9a21843939e279ca69ae78567ad67ad56ad76dd74733
Group09_song2_vocals.mp3,878978aeea737479ca663499456a72556ce38f4e6ab17d6e3091870a7265592c,8b078b078b27cba1caa164b974f874d874d8345c34ec34ee34ee34ee34ea746a,8067c4a38e4786228a76c57e761d715d7791719d7199759979987998789c788c
Group09_song3_full.mp3,8c310f1cf3c77140efcc6588ef8f70c251cc76f2778873ab73e3622973c104f0,9c739c739ce99ded9dcd98c39ac35ac33ad332d33253701e705c605861586359,f1cfffc7fbc7e1aabc23f0f370f3707370f31672047804180e1c0e3c0a1c0f1c
Group09_song3_music.mp3,98e3471cbdc70d18f7c772928e147439a6316b2dbf41042eb7d56307975261bc,b8e3b8e39ae39ee39ee39ac39ad19ed19ed09e54887c883c887c887c807c817c,9e55bfc3bec3f0c3fcc7f0e3f9e378e371ea3412093804380f18473c431c471c
Group09_song3_vocals.mp3,8e3c798d71ba71c789886ce749e972c655ccb6b2758e73e3682a8869638d8c70,8e308c308c3c8d2ccd0c49cc71cb72cb72c372d373d373d371d3715973597349,88189d18993c9d189937a0f07477766666d366c766e766c562c56acd7a8d780d
Group09_song4l_music.mp3,80007effbf8c77fdef1853aaee18637cf3206fd42f2b661039c26231bd406029,9886988698c69cc69cc698ce98ce98cf98cf9cce9cce98de99ce99c699c69962,9800ab00e700e306e694e20cd15c54d459fe19e657ab54bb1d710df56ffb5a7b
Group09_song4_full.mp3,80007fffb9ea7fdef0a12514738c66393fcd40313fc471ab3e9c62007dee4211,90009000918699ce9ece3cce3bea1beb1f7316731cf33ceb1cc91ce93dc939cb,99ca9984f108d088802a900b801a44b20cbd2ed52f553fd52ff51ef76ef76eff
Group09_song4_vocals.mp3,84107ff7d9eb3bc6d0a3a41453ec6e192fcd80337fc439ab068d88487bef8252,80109110d18c53ce7bce7fee7bea7b62077306312e316c616c296cb96cd92ddb,802ad08d910ac089802bd1abb93a2d732eb526553ed43f442ff42ff53ef46ef6
group12_song1_full.mp3,b94a56dbe4a51b5ac4813974c42574ade93665a7ca9644adcb7476a7cb2611b4,ab5aab5aab56ab54ab54a954a954a954a964a966a966a966a966a953a953a95b,ec24e425c4a5e4a5e4a5e4a575a539a939fa39583b5a3b5a1b5a1b5a1a5a1e5a
group12_song1_music.mp3,a9405ebea4a12b5ad28475e98b4a35f5da0c25a39b5c65a7da5d25ab8b5456a9,ae5cae5cae54ab54ab56ab56a956a956a976a966a966a946a942a94aa95aa958,894888009008d481e4a1e4a725a7257325f32dfd3f793b7d0b5e5b7e5b5e5a9e
group12_song1_vocals.mp3,9b5a66d346a56ad654a9a95444a556ac2d3656af64b656ad255656ad6526a956,9b0a991a9153b1752565655564956c956eac66ae66ce26c65676573345336db1,b937a9549d2795af56a956a956a552996a522b54ab56ab526652664a56ca66ca
group12_song2_full.mp3,a0ff340bc2c47ac0d70a46827f757c605f375b007db145c43f355f286f715325,80f583f58391ab81ab81aad1aad1aaf5aaf5aad1aae1aaa1aaa1aba1abb5ab15,abf5dff5d324cba4d0c0d3246ac874d228d62cd729172d17295738177c5b340b
group12_song2_music.mp3,abf528c5948b755a80e87f3280ed150aca7c750ad1fb560ac9dd55a295ef570a,aaf5aaf5aaf5aaf5aaf5aaf1aaf1aad1aad1aa91aa91aa81aa81aa81aa81aa81,83fd81ebd4ead4aad52ad62a762a36137f177b157b546b542b542bd42a846a04
group12_song2_vocals.mp3,80ef7f0a6bd42ee4571a80d67f016c7457225b957d01c9d437616b3c7e528335,81fe81be9703970337833cc23c403c457c657ce178e96a694b294b2dcb3dcb3d,833d94e9833d8b3c68d78b346adc78d06c343cc2752275827cc37d237c9b7c83
group12_song3_full.mp3,af0e5afbfff13080f3fd5861e2587121d3987076a5397860d63870e0cb5e50a3,8f1c8f1c8f1c871c871c871c871c871c871c8f1c8f1c8f1dacbdacb9acb9acb9,afbde7bdeff3fbf3f1f7e5b7b66f5a2a0a0221591c890888080e0006240c58af
group12_song3_music.mp3,a30c18f3adf152809dfb7881d8ff74a48b5765489ad671c19efc71a19e3a60a4,871c871c8f1c8f1c8f1c8f1c8f1c8f1c8f1c8f1c8f1c8d1dac9dac99ac99acb9,9eff9edbedf3e5e5e5a5e5bc272d67386308420c5a845a4e5a4a584a1a4a18c2
group12_song3_vocals.mp3,8ce763ac58dfa50442d8bc2372d865775ab8a77674398d74529ab464635f9431,98e39ae3daca76c964c9645955d9759d351521562b36bb26a2242aacaaab8eb3,9e029a829a529af29d5798fb10ff41ff61c7650d75216528651c67a8652d65bd
group12_song4_full.mp3,81d803c1fe27709c4f474e07783b7c705f0b78a247e97c7678437c0674746c5e,a195818599a99989918991b9b9b8b9a8b9a8b9b8b9b8b9b8b999b9d999d199a9,b921ff3ffe2ffc75acb7fc27bca33cf330f003cd0398039803dc01d803c803d0
group12_song4_music.mp3,b0f84bc3ff3364cccf677c12c70f7416c707644e07337cefe606740664126466,b1b9b1b9b9b9b9b999b999b999a999a999899988999999899989998999899989,9311c723c723e733f737fc7938f1389838fc34fe2cdc2ccc08cc0acc0bcc0bc9
group12_song4_vocals.mp3,870564b2ecae31f14e0e9cc57a7a78705ac8b8aa5369b8325b59b8ba5e6498db,87478747c747c70dc70d653c6dba78ba38ba38ba38b838f039d1195131553975,e80e8fcfca8ed80f8feaf806e82e0fe1701503f13551317037f13331777135f0
Group13_Song1_Full.mp3,807f7807e7f14d30ffcc7e007f304dc07f304dc47b815bc04c747f8076274fb0,a0ffa25fb65db659b651b64db60db601b011b018b60db60fb60fb24ab668a4e9,f400ffd1cffebff887feefc03f8000cf24070077303b4823382f102f780f780f
Group13_Song1_Music.mp3,b27f380fcfd17b20c6f94980c9f84fa0cdaa4bf1c5824db14da84f90dc234ddc,b64db64db65db64db64db64db64db64db64db64db24db209b209b209b209b00a,c502c5f0c5d8c7f1cff1cfd14fd136d13645330e390e382e382e382f322f382f
Group13_Song1_Vocals.mp3,81f35b82723fa0317b8c74693f21c8c03e5985ce7a857bca6c3d3f82331f8e31,c1fe81ff37193e117e71648467865c80189098189f0e370f372737667ef06cf9,cdff3e0dc9ffbf688b1ef8ea3f0e40ee361440d706354491065145954d9543d4
Group13_Song2_Full.mp3,80007df5a00a0fff74b47a4d598e3ff5606839747b0b6ff018087ee17a1c5aec,a602a602828b828ba68ba71aa73a86ba97ba951ab51ab7bab7ba97ba953a873a,802ac208c028e2008020a762266227f7074f1f8d2ecf0fff1fd759df7fd57df5
Group13_Song2_Music.mp3,a68379d4d0082fe7d018366fd911364dd9186aedd1217a65d8b07a65d8bd78c7,a6aaa6aaa62aa63a863a863aa63aa7ba873a973aa63aa63aa63aa63a863a973a,d0009000d800e808d808b20e6665268b266f27ef27e727f72ff72fd72fd73fd7
Group13_Song2_Vocals.mp3,800125e227c31dbb67f55a8d6bac3d3466ee95127b1e25723f4d7082761f586a,a150a050d2855a8d6a8d6f4a6d624ce254ed15cc355635d657bb15bb1df30d7b,85726acd89327285a5305b05ad5a7d50355815bd58ee4cfe14af156e54bf4dc6
Group13_Song3_Full.mp3,871b0f9fe0480c7d707070e671e67a6970e64c5c71e678dd4f8e783071f67062,8d09a91eb166b166a5a425b525b521e2ad0bad99ad59ad6bad6bad99289d722c,e102f0c0f040f040f040f050f87038390f4f0f8f1f2f0fbf0f9f0fbf0fbf0f9f
Group13_Song3_Music.mp3,b1330ebccc487b7bce8c7973ce9e517ace4c5394cc4c54ab4d9c5c53738c48c0,b923b923a922ad60ad4cad4ead4fad4dad0dad21ad21ad20ad23ad2fa53fa037,cc0cce88ce08cc08c848c0c9f1633173317339733977397333b733b737b735b5
Group13_Song3_Vocals.mp3,8f0f73c9b25c8d3570f2746671e5aa5170e2ac1d716668dd53a66cb870d4916a,8f1d8f1c334671a652a552b570b172a2492b8d99ad5bad4ba94be8d96a9d722c,8378b6a69274a6968c5a56342cdb7665694b4b2b7d2b79616999596969596949
Group13_Song4_Full.mp3,83e8643ffe0301f8fc337d447c1f7b0c5c0f41717e057d87c3dc756328884cc9,8af98af98ae98ae98aedaaaf2aaf2aa7aab5aab52aa12aa12aa12aa13ac72a8e,ba85fc0ffc0ffc03fb17fb23793123a2039803f807d807ea05fc01f803fc01fe
Group13_Song4_Music.mp3,be2e42d998572530ccc33914c3817477ca903d47a39957656d144ddb9eac7177,aaa7aaa3aaa1aaa1aaa5aaa5aaa5aab5aab5aab1aab1aab1aab1aaa1aab1aab1,8ad1cad4dcd3dcc3d8479c5718653c6a3e36373e3738233827a867aa65a845c9
Group13_Song4_Vocals.mp3,83f03c377a13009f75307d4f7c0d7b085c6fc2915c467a93c0ee736168cdaec9,83d981d98559854885cf24cf7c0f7e2f6ba763b57125782078607a627e467ace,aee0d544aae0f740fb907ab073116ab3455704ef046f04ef05ff04bf083f293f
Group14_Song1_Full.mp3,8da5733ee24a76f7f25a699d8d1264c57372765b965b94b15a62704079588c54,8591873287329b3a5b6a7b4a7348614d6ccd6ccd6cc470f470f570d179d179d1,f040f042f040e040e440e848e681742e0fb50df51fb71fb70fb70fb70fbf0fbf
Group14_Song1_Music.mp3,a2005dff920027fed8411a1ae5a55332aadd5d27f0582a95b8fd350acff553a9,aba8aba8aba8abb8afb76e976ed76ed74457405740764066006e206e286e287f,80008000800080008002802bd68a5c5f75b57edc6dfd2fdc6ffd7fff77ff7fdf
